adult,original_language,popularity,runtime,title,vote_average,vote_count,Year,budget,revenue
FALSE,en,1.418177,102,Men with Brooms,4.6,8,2002,7.5,4.24587
FALSE,en,12.996474,133,Die Another Day,5.8,1112,2002,140,431.971116
FALSE,en,5.794821,85,Friday After Next,6,103,2002,20,33.526835
FALSE,en,8.230447,101,The Quiet American,6.5,82,2002,30,27.674124
FALSE,es,6.648278,112,Talk to Her,7.5,273,2002,9.285469,51.00155
FALSE,en,2.947411,93,Extreme Ops,5,28,2002,40,10.959475
FALSE,en,10.642824,99,Solaris,5.9,378,2002,47,30.002758
FALSE,en,16.141913,95,Treasure Planet,7.2,980,2002,140,109.578115
FALSE,en,9.927412,96,Analyze That,5.7,385,2002,60,55.003135
FALSE,en,2.148655,90,Empire,6.4,33,2002,4,18.591272
FALSE,en,11.624481,114,Adaptation.,7.3,649,2002,19,32.801173
FALSE,en,12.671637,107,Equilibrium,6.9,1584,2002,20,5.359645
FALSE,en,5.270187,118,Drumline,6.2,118,2002,20,57.588485
FALSE,en,7.291939,105,Maid in Manhattan,5.6,493,2002,55,154.906693
FALSE,en,11.367801,117,Star Trek: Nemesis,6.1,488,2002,60,67.312826
FALSE,en,11.066473,125,About Schmidt,6.7,365,2002,30,105.834556
FALSE,en,29.423537,179,The Lord of the Rings: The Two Towers,8,7641,2002,79,926.2874
FALSE,en,10.271871,135,25th Hour,7.2,640,2002,15,13.060843
FALSE,en,10.944654,120,Antwone Fisher,6.7,140,2002,12.5,23.367586
FALSE,en,14.922399,167,Gangs of New York,7.1,1964,2002,100,193.772504
FALSE,en,7.738531,101,Two Weeks Notice,5.9,505,2002,60,93.354918
FALSE,en,5.20644,105,Narc,6.8,144,2002,6.5,12.633747
FALSE,en,19.833077,141,Catch Me If You Can,7.7,3917,2002,52,352.114312
FALSE,it,6.463613,108,Pinocchio,5.6,144,2002,40,41.323171
FALSE,en,13.325347,113,Chicago,6.9,695,2002,45,306.776732
FALSE,en,14.686487,114,The Hours,7,461,2002,25,41.59783
FALSE,en,14.811594,150,The Pianist,8.1,1927,2002,35,120.072577
FALSE,en,11.331072,113,Confessions of a Dangerous Mind,6.6,281,2002,30,33.013805
FALSE,en,6.001152,95,Just Married,5.3,415,2003,18,101.564935
FALSE,en,4.444724,101,A Guy Thing,5.3,85,2003,20,17.432163
FALSE,pt,14.95927,130,City of God,8.2,1852,2002,3.3,30.64177
FALSE,en,11.269558,110,Biker Boyz,5,63,2003,24,23.510601
FALSE,en,12.638573,90,Final Destination 2,5.9,1046,2003,26,90.426405
FALSE,en,8.398158,93,May,6.3,153,2002,0.5,0.150277
FALSE,en,5.188107,116,How to Lose a Guy in 10 Days,6.3,873,2003,50,177.371441
FALSE,en,7.469778,115,Shanghai Knights,6,707,2003,50,88.323487
FALSE,en,11.415558,103,Daredevil,5,1551,2003,78,179.179718
FALSE,en,10.605851,72,The Jungle Book 2,5.6,278,2003,20,135.68
FALSE,en,4.98408,118,Dark Blue,6.5,86,2002,15,9.23747
FALSE,en,5.374563,214,Gods and Generals,6.1,49,2003,56,12.923936
FALSE,en,9.930326,130,The Life of David Gale,7.3,497,2003,50,38.955598
FALSE,en,16.195894,91,Old School,6.6,552,2003,24,87.055349
FALSE,en,8.364587,101,Cradle 2 the Grave,5.8,242,2003,25,56.489558
FALSE,en,5.762343,105,Bringing Down the House,5.4,191,2003,20,132.675402
FALSE,en,10.614987,121,Tears of the Sun,6.4,582,2003,70,85.632458
FALSE,en,6.262677,112,Bend It Like Beckham,6.2,593,2002,3.500159,76.578641
FALSE,en,7.481524,94,The Hunted,6,194,2003,55,34.234008
FALSE,en,6.515316,94,Boat Trip,4.7,148,2002,20,8.586376
FALSE,en,7.694847,136,Dreamcatcher,5.2,574,2003,68,75.715436
FALSE,en,14.327717,98,Basic,6.2,290,2003,50,42.792561
FALSE,en,11.664861,136,The Core,5.5,531,2003,60,74.208267
FALSE,en,1.178723,88,Raising Victor Vargas,7.8,14,2002,0.8,2.816116
FALSE,en,17.714247,109,A Man Apart,5.8,261,2003,36,44.350926
FALSE,en,9.142772,81,Phone Booth,6.7,1087,2002,13,97.837138
FALSE,en,2.400607,100,Levity,5.9,26,2003,7.5,0.209151
FALSE,en,9.409379,106,Anger Management,5.9,937,2003,75,195.745823
FALSE,en,4.835446,92,Ghosts of the Abyss,7.1,39,2003,13,17.040871
FALSE,en,11.00913,89,House of 1000 Corpses,6,310,2003,7,16.829545
FALSE,en,4.672036,91,A Mighty Wind,6.6,75,2003,6,18.750246
FALSE,fr,3.68993,98,Winged Migration,7.1,50,2001,35.866397,20.21708
FALSE,en,1.782377,113,The Other Side of Heaven,6.7,14,2001,7,4.720371
FALSE,en,17.955897,90,Identity,7.1,1090,2003,30,90.259536
FALSE,ru,0.870645,104,House of Fools,5.7,9,2002,2.5,0.057862
FALSE,en,6.730857,94,The Lizzie McGuire Movie,5.8,292,2003,17,55.534455
FALSE,en,0.913096,133,X2,6.8,3572,2003,110,407.711549
FALSE,en,2.154226,92,Blue Car,6.7,13,2002,1,0.464
FALSE,en,6.504927,92,Daddy Day Care,5.6,526,2003,60,164.433867
FALSE,en,16.229317,138,The Matrix Reloaded,6.7,3500,2003,150,738.599701
FALSE,en,9.392508,101,Down with Love,6.1,202,2003,35,20.298207
FALSE,fr,5.94395,122,The Spanish Apartment,7,276,2002,5.3,3.897799
FALSE,en,15.947524,101,Bruce Almighty,6.4,3121,2003,80,484.572835
FALSE,en,25.497794,100,Finding Nemo,7.6,6292,2003,94,940.335536
FALSE,en,13.995044,110,The Italian Job,6.6,1949,2003,60,176.070171
FALSE,en,14.079718,84,Wrong Turn,6,652,2003,12.6,28.650575
FALSE,en,2.32462,107,2 Fast 2 Furious,6.2,2087,2003,76,236.350661
FALSE,en,11.040186,101,Whale Rider,7.1,114,2003,8,41.4
FALSE,en,9.280038,85,Dumb and Dumberer: When Harry Met Lloyd,4.1,211,2003,19,39.267515
FALSE,en,1.695369,90,From Justin to Kelly,3,23,2003,12,4.922166
FALSE,en,11.080439,116,Hollywood Homicide,5,172,2003,75,51.142659
FALSE,en,5.236854,96,Alex & Emma,5,71,2003,30,15.368897
FALSE,en,17.656951,113,28 Days Later,7.1,1816,2002,5,82.719885
FALSE,en,7.821116,106,Charlie's Angels: Full Throttle,5.2,930,2003,120,259.175788
FALSE,en,15.422638,138,Hulk,5.3,1571,2003,137,245.36048
FALSE,en,7.288046,95,"Legally Blonde 2: Red, White & Blonde",5.2,386,2003,45,124.914842
FALSE,en,8.388773,86,Sinbad: Legend of the Seven Seas,6.6,386,2003,60,26.28832
FALSE,en,20.818907,109,Terminator 3: Rise of the Machines,5.9,2177,2003,200,435
FALSE,en,14.481103,102,Swimming Pool,6.5,154,2003,7.8,22.441323
FALSE,en,47.326665,143,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,7191,2003,140,655.011224
FALSE,en,10.488765,110,The League of Extraordinary Gentlemen,5.7,1181,2003,78,179.265204
FALSE,en,8.191436,147,Bad Boys II,6.3,1588,2003,130,273.339556
FALSE,en,8.739991,88,Johnny English,6,875,2003,40,160.583018
FALSE,en,13.076349,117,Lara Croft Tomb Raider: The Cradle of Life,5.5,1443,2003,95,156.505388
FALSE,en,7.851669,141,Seabiscuit,6.8,219,2003,87,148.336445
FALSE,en,8.025145,84,Spy Kids 3-D: Game Over,4.7,525,2003,38,197.011982
FALSE,es,2.061389,113,Mondays in the Sun,7,37,2002,4,0.146402
FALSE,en,14.397139,103,American Wedding,6,1158,2003,55,231.449203
FALSE,en,11.415316,121,Gigli,3.5,105,2003,54,7.266209
FALSE,en,7.867999,97,Freaky Friday,6,919,2003,26,110.230332
FALSE,en,13.334952,117,S.W.A.T.,5.8,780,2003,80,116.643346
FALSE,en,14.015739,97,Freddy vs. Jason,5.8,608,2003,30,114.90883
FALSE,en,16.532577,139,Open Range,7,268,2003,22,68.296293
FALSE,en,5.555088,92,Uptown Girls,6.1,193,2003,20,37.095657
FALSE,en,10.445141,102,Agent Cody Banks,5,289,2003,28,58.795814
FALSE,en,4.15656,84,Marci X,3.3,12,2003,20,1.675706
FALSE,en,14.786032,104,Jeepers Creepers 2,5.5,304,2003,17,63.102666
FALSE,en,5.370818,102,The Order,4.8,93,2003,35,11.560806
FALSE,en,3.007842,98,Party Monster,5.9,60,2003,5,0.742898
FALSE,en,6.466688,93,Cabin Fever,5.5,332,2003,1.5,30.553394
FALSE,en,5.539265,116,Matchstick Men,6.9,515,2003,62,65.565672
FALSE,en,8.843365,102,Once Upon a Time in Mexico,6.2,605,2003,29,98.185582
FALSE,en,11.609441,102,Lost in Translation,7.3,1943,2003,4,119.723856
FALSE,en,2.18689,122,The Fighting Temptations,5.3,38,2003,15,30.238577
FALSE,en,20.624333,121,Underworld,6.6,2556,2003,22,95.708457
FALSE,en,12.160363,89,Duplex,5.9,500,2003,40,19.322135
FALSE,en,8.304835,104,The Rundown,6.4,523,2003,85,80.916492
FALSE,en,8.508008,113,Under the Tuscan Sun,6.4,178,2003,18,58.878723
FALSE,en,2.873356,92,Mambo Italiano,5.6,28,2003,4.361898,3.031801
FALSE,fr,8.35586,80,The Triplets of Belleville,7.3,233,2003,8,1.477676
FALSE,hi,4.97451,224,Lagaan: Once Upon a Time in India,7.2,125,2001,5.2,8.1
FALSE,pl,5.019679,107,Avalon,6.8,93,2001,8,8.826094
FALSE,en,10.738888,105,Out of Time,6.1,305,2003,50,55.495563
FALSE,en,17.95142,108,School of Rock,6.8,1454,2003,35,131.282949
FALSE,en,5.85469,88,The Station Agent,7.4,213,2003,0.5,8.679814
FALSE,en,8.062123,104,Wonderland,6.2,73,2003,5,2.466444
FALSE,en,12.602438,138,Mystic River,7.6,1473,2003,25,156.82202
FALSE,en,5.701278,90,House of the Dead,2.8,106,2003,7,13.818181
FALSE,en,13.469862,100,Intolerable Cruelty,5.8,400,2003,60,119.940815
FALSE,en,25.261865,111,Kill Bill: Vol. 1,7.7,5091,2003,30,180.949
FALSE,en,8.810961,127,Runaway Jury,6.9,354,2003,60,80.15414
FALSE,en,7.810068,98,The Texas Chainsaw Massacre,6.1,670,2003,9.5,107.071655
FALSE,en,11.37237,109,Sylvia,5.6,34,2003,7,10
FALSE,en,9.548519,98,Veronica Guerin,6.8,61,2003,17,1.569918
FALSE,en,5.799628,119,In the Cut,4.7,93,2003,12,0.000023
FALSE,en,5.81647,109,Radio,6.8,146,2003,32,52.277485
FALSE,en,11.142209,84,Scary Movie 3,5.8,948,2003,48,220.673217
FALSE,en,6.447312,81,Elephant,7,410,2003,3,10.012022
FALSE,en,6.0872,94,Shattered Glass,6.6,114,2003,6,2.944752
FALSE,en,15.368205,129,The Matrix Revolutions,6.4,3155,2003,150,424.988211
FALSE,en,8.754132,97,Elf,6.4,1007,2003,32,173.398518
FALSE,en,10.586815,135,Love Actually,7,1917,2003,40,244.931766
FALSE,en,13.666488,90,Looney Tunes: Back in Action,5.6,302,2003,80,68.514844
FALSE,en,8.693298,138,Master and Commander: The Far Side of the World,6.9,808,2003,150,212.011111
FALSE,en,2.409278,112,Tupac: Resurrection,8,26,2003,0.3,7.808524
FALSE,en,10.939066,98,Gothika,5.8,643,2003,40,141.591324
FALSE,en,6.372278,124,21 Grams,7.2,943,2003,20,60.427839
FALSE,fr,4.125182,99,The Barbarian Invasions,6.7,80,2003,8,3.432342
FALSE,en,10.930143,91,Bad Santa,6.4,666,2003,23,76.488889
FALSE,en,11.605735,87,The Haunted Mansion,5.1,481,2003,90,182.290266
FALSE,en,6.982762,116,Timeline,5.4,324,2003,80,43.935763
FALSE,ja,12.701098,114,Battle Royale,7.3,992,2000,4.5,25
FALSE,zh,9.861765,99,Hero,7.3,647,2002,31,177.394432
FALSE,en,11.863954,94,Honey,6,313,2003,18,62.646763
FALSE,en,19.582325,154,The Last Samurai,7.3,1946,2003,140,456.758981
FALSE,en,14.739983,125,Big Fish,7.6,2064,2003,70,122.919055
FALSE,en,8.524847,128,Something's Gotta Give,6.3,422,2003,80,266.728738
FALSE,en,6.96675,118,Stuck on You,5.1,194,2003,55,33.828318
FALSE,en,29.324358,201,The Lord of the Rings: The Return of the King,8.1,8226,2003,94,1118.888979
FALSE,en,5.109575,108,Calendar Girls,6.6,94,2003,10,96.542059
FALSE,en,9.245145,126,House of Sand and Fog,7,202,2003,16.5,16.942795
FALSE,en,7.189024,110,Monster,7,500,2003,8,60.378584
FALSE,en,7.364297,98,Cheaper by the Dozen,6,725,2003,40,190.212113
FALSE,en,9.645543,154,Cold Mountain,6.7,545,2003,79,173.013509
FALSE,en,12.571789,119,Paycheck,5.9,594,2003,60,96.269812
FALSE,en,8.98628,113,Peter Pan,6.9,671,2003,100,121.975011
FALSE,en,7.803563,112,The Company,5.7,21,2003,15,2.281585
FALSE,en,5.950792,111,Chasing Liberty,6.1,154,2004,23,0.000012
FALSE,en,15.725542,90,Along Came Polly,5.8,795,2004,42,171.963386
FALSE,en,5.574983,84,Torque,4.7,121,2004,40,46.546197
FALSE,en,12.994939,113,The Butterfly Effect,7.3,2119,2004,13,96.060858
FALSE,en,5.924226,95,Win a Date with Tad Hamilton!,5.5,163,2004,17,16.980098
FALSE,en,6.496271,88,The Big Bounce,5,77,2004,50,6.80855
FALSE,en,3.334942,107,Latter Days,6.8,57,2003,0.85,0.819939
FALSE,en,8.353739,106,Barbershop 2:  Back in Business,5.7,77,2004,18,65.070412
FALSE,en,5.226389,92,Catch That Kid,5,78,2004,18,16.702864
FALSE,en,8.248999,135,Miracle,7,162,2004,28,64.445708
FALSE,en,6.685981,115,The Dreamers,7.2,680,2003,15,15.121165
FALSE,en,14.379879,100,Thirteen,6.6,355,2003,2,4.601043
FALSE,en,11.134888,99,50 First Dates,6.6,2161,2004,75,196.482882
FALSE,en,3.832792,110,Welcome to Mooseport,4.8,54,2004,30,14
FALSE,en,1.381022,106,Against the Ropes,4.5,32,2004,39,6.61428
FALSE,en,7.423275,89,Confessions of a Teenage Drama Queen,5.1,228,2004,15,29.331068
FALSE,en,6.275468,93,EuroTrip,6.5,673,2004,25,20.796847
FALSE,en,13.194168,127,The Passion of the Christ,6.9,888,2004,30,611.89942
FALSE,en,6.57613,104,Club Dread,5.1,107,2004,8.5,5.001655
FALSE,en,4.475359,86,Dirty Dancing: Havana Nights,6,154,2004,25,27.685016
FALSE,en,5.376246,97,Twisted,5.3,127,2004,50,25.195
FALSE,de,10.605595,121,"Good bye, Lenin!",7.4,602,2003,4.8,79.38488
FALSE,en,8.140709,136,Hidalgo,6.5,321,2004,100,108.10345
FALSE,en,10.776138,101,Starsky & Hutch,5.6,661,2004,60,170.26875
FALSE,en,12.59201,100,Agent Cody Banks 2: Destination London,5.2,145,2004,26,28.818995
FALSE,en,13.083718,108,The Girl Next Door,6.3,844,2004,25,30.411183
FALSE,en,9.524283,96,Secret Window,6.4,1007,2004,40,92.913171
FALSE,en,7.364519,102,Spartan,6.3,104,2004,19.25,8.112712
FALSE,en,13.157873,101,Dawn of the Dead,6.8,1039,2004,28,102.356381
FALSE,en,12.906327,108,Eternal Sunshine of the Spotless Mind,7.9,3758,2004,20,72.258126
FALSE,en,7.85646,103,Taking Lives,6,356,2004,45,65.470529
FALSE,en,3.715985,105,Intermission,6.4,51,2003,5,4.856298
FALSE,en,5.706507,102,Jersey Girl,5.8,333,2004,35,36.098382
FALSE,en,6.212433,88,Never Die Alone,5.7,34,2004,3,5.923
FALSE,da,9.808595,178,Dogville,7.6,619,2003,10,16.680836
FALSE,en,13.206854,122,Hellboy,6.5,2278,2004,66,99.318987
FALSE,en,8.555544,76,Home on the Range,5.7,405,2004,110,103.951461
FALSE,en,10.577565,86,Walking Tall,6,387,2004,56,57.22389
FALSE,en,3.223039,97,Johnson Family Vacation,4.8,31,2004,12,31.179516
FALSE,en,12.240901,137,The Alamo,5.8,108,2004,145,25.819961
FALSE,en,11.316988,96,Ella Enchanted,5.9,454,2004,31,27.388767
FALSE,en,7.15606,98,The Whole Ten Yards,5.5,282,2004,40,26.155781
FALSE,en,9.502332,98,Connie and Carla,6.4,24,2004,20,11.341016
FALSE,en,21.533072,136,Kill Bill: Vol. 2,7.7,4061,2004,30,152.159461
FALSE,en,18.250919,124,The Punisher,6.1,786,2004,33,54.700105
FALSE,en,5.235419,93,Young Adam,5.9,46,2003,6.4,2.5
FALSE,en,12.632595,98,13 Going on 30,6.3,1260,2004,37,96.455697
FALSE,en,9.635691,146,Man on Fire,7.3,1583,2004,70,130.293714
FALSE,en,11.271148,102,Godsend,4.7,114,2004,25,30.114487
FALSE,en,5.739139,90,Laws of Attraction,5.6,104,2004,28,30.016165
FALSE,en,11.454835,97,Mean Girls,6.9,2401,2004,17,129.042871
FALSE,en,0.33262,90,Mickey,6.5,1,2004,6,0.293793
FALSE,en,12.643312,132,Van Helsing,6,1674,2004,160,300.257475
FALSE,en,7.137026,94,The Mudge Boy,7.3,24,2003,0.8,0.062852
FALSE,en,15.387275,163,Troy,6.9,2841,2004,175,497.409852
FALSE,en,13.374415,96,D-Tox,5.4,126,2002,55,6.416302
FALSE,en,12.630419,97,Ken Park,5.7,136,2002,1.3,0.447741
FALSE,en,3.66229,101,Dahmer,5.2,56,2002,0.25,0.144008
FALSE,en,16.22986,93,Shrek 2,6.7,3082,2004,150,919.838758
FALSE,en,15.049695,124,The Day After Tomorrow,6.2,2462,2004,125,544.272402
FALSE,en,12.448933,119,Raising Helen,5.9,195,2004,50,49.718611
FALSE,en,8.604389,86,Soul Plane,4.7,109,2004,16,14.822346
FALSE,en,3.551063,112,The Mother,6.3,18,2003,2.5,1.062253
FALSE,en,28.460276,141,Harry Potter and the Prisoner of Azkaban,7.7,6037,2004,130,789.804554
FALSE,en,7.600017,106,Mindhunters,6.3,339,2004,27,21.148829
FALSE,en,5.060352,119,The Chronicles of Riddick,6.3,1593,2004,105,115.772733
FALSE,en,10.003679,80,Garfield,5.2,851,2004,50,200.804534
FALSE,en,10.81552,93,The Stepford Wives,5.4,339,2004,90,102
FALSE,en,10.287419,95,Napoleon Dynamite,6.7,567,2004,0.4,46.118097
FALSE,en,5.266103,100,Super Size Me,6.6,520,2004,0.065,28.575078
FALSE,en,7.825072,120,Around the World in 80 Days,5.7,687,2004,110,72.178895
FALSE,en,11.967379,92,DodgeBall: A True Underdog Story,6.2,1009,2004,20,167.72231
FALSE,en,14.092373,128,The Terminal,7.1,1974,2004,60,219.417255
FALSE,en,7.723341,109,White Chicks,6.3,704,2004,37,113.086475
FALSE,en,15.239013,123,The Notebook,7.7,3163,2004,29,115.603229
FALSE,en,5.300303,109,Two Brothers,6.9,185,2004,74.5,62.17205
FALSE,fr,5.892859,82,Taxi 3,5.5,367,2003,14.5,65.497208
FALSE,en,6.83946,122,Fahrenheit 9/11,6.9,403,2004,6,119.114517
FALSE,en,10.834506,127,Spider-Man 2,6.7,4432,2004,200,783.766341
FALSE,en,7.048957,80,Before Sunset,7.6,734,2004,2.7,15.992615
FALSE,en,8.862107,126,King Arthur,6.1,827,2004,120,203.567857
FALSE,en,10.33012,94,Anchorman: The Legend of Ron Burgundy,6.7,1523,2004,26,90.574188
FALSE,en,8.385361,95,A Cinderella Story,6.1,737,2004,19,70.067909
FALSE,en,14.43075,115,"I, Robot",6.7,3889,2004,120,347.234916
FALSE,en,20.40426,108,The Bourne Supremacy,7.2,2873,2004,75,288.500217
FALSE,en,13.340272,104,Catwoman,4.2,833,2004,100,82.102379
FALSE,en,4.136105,96,A Home at the End of the World,6.8,45,2004,6.5,1.548955
FALSE,en,10.796939,129,The Manchurian Candidate,6.2,401,2004,80,96.105964
FALSE,en,14.363421,95,Thunderbirds,4.2,92,2004,57,28.283637
FALSE,en,8.172707,108,The Village,6.2,1101,2004,60,256.69752
FALSE,en,11.630809,102,Garden State,7.1,631,2004,2.5,26.781723
FALSE,en,13.455112,120,Collateral,7,1476,2004,65,217.764291
FALSE,en,5.093704,111,Little Black Book,5.2,114,2004,35,22.034832
FALSE,en,8.344105,88,Harold & Kumar Go to White Castle,6.6,709,2004,9,23.936908
FALSE,en,8.248895,113,The Princess Diaries 2: Royal Engagement,6,726,2004,40,95.149435
FALSE,en,12.636205,101,AVP: Alien vs. Predator,5.6,1241,2004,70,171.183863
FALSE,en,5.946085,90,Yu-Gi-Oh! The Movie,5.4,71,2004,20,29.17041
FALSE,en,2.127661,101,We Don't Live Here Anymore,5.8,29,2004,3,2.037545
FALSE,en,6.046516,95,Without a Paddle,5.3,217,2004,19,69.631118
FALSE,en,13.02369,114,Exorcist: The Beginning,4.7,189,2004,80,78.000586
FALSE,en,10.749404,97,Anacondas: The Hunt for the Blood Orchid,4.9,200,2004,20,70.992898
FALSE,en,7.550891,99,Suspect Zero,5.5,99,2004,27,13
FALSE,en,6.614456,141,Vanity Fair,5.5,75,2004,23,16.123851
FALSE,en,1.758079,97,The Cookout,4.6,10,2004,16,0.000012
FALSE,en,12.553403,84,Paparazzi,5.8,52,2004,20,16.605763
FALSE,en,5.605652,114,Wicker Park,6.7,159,2004,30,13.001257
FALSE,en,5.918816,94,Cellular,6.1,548,2004,25,56.422687
FALSE,en,7.850797,94,Resident Evil: Apocalypse,6.1,1286,2004,45,129.394835
FALSE,en,4.902869,104,Mr. 3000,5,66,2004,30,21.800302
FALSE,en,9.64113,107,Sky Captain and the World of Tomorrow,5.7,445,2004,70,57.958696
FALSE,en,14.224013,98,Wimbledon,6,303,2004,31,41.512007
FALSE,en,6.40146,91,The Forgotten,5.5,359,2004,42,117.575636
FALSE,en,7.665431,89,A Dirty Shame,5.4,65,2004,15,1.914166
FALSE,en,14.902948,99,Shaun of the Dead,7.5,2479,2004,4,30.039392
FALSE,en,17.999273,90,Shark Tale,5.8,1612,2004,75,367.275019
FALSE,en,7.650411,115,Ladder 49,6.2,213,2004,60,74.541707
FALSE,en,4.387004,103,Raise Your Voice,6,221,2004,15,14.867514
FALSE,en,7.745017,97,Taxi,4.8,245,2004,25,36.609966
FALSE,en,7.15307,77,Primer,6.9,671,2004,0.007,0.42476
FALSE,en,9.082538,107,Shall We Dance?,5.9,308,2004,50,170.12846
FALSE,en,11.428941,98,Team America: World Police,6.6,667,2004,32,50.907422
FALSE,en,13.041943,118,Friday Night Lights,7,154,2004,30,61.255921
FALSE,en,1.620207,91,Tarnation,7.5,22,2003,0.000218,1.162014
FALSE,en,8.698971,91,Surviving Christmas,5.1,107,2004,45,14.793624
FALSE,en,9.740827,92,The Grudge,5.8,889,2004,10,183.474602
FALSE,en,10.411608,103,Alfie,5.5,255,2004,60,13.395939
FALSE,en,12.646518,126,Sideways,6.9,484,2004,16,109.502303
FALSE,en,10.737565,101,The Machinist,7.3,1280,2004,5,8.203235
FALSE,en,23.508433,103,Saw,7.2,2255,2004,1.2,103.911669
FALSE,en,10.603762,152,Ray,7.2,481,2004,40,124.731534
FALSE,en,22.220214,115,The Incredibles,7.4,5290,2004,92,631.442092
FALSE,en,14.27536,100,The Polar Express,6.4,1524,2004,165,305.87573
FALSE,en,15.216315,87,Seed of Chucky,4.9,302,2004,12,24.829644
FALSE,en,11.945666,97,After the Sunset,6,227,2004,60,61.347797
FALSE,en,7.78817,108,Bridget Jones: The Edge of Reason,6.1,775,2004,50,40.20302
FALSE,en,15.529604,106,Finding Neverland,7.2,1269,2004,25,116.766556
FALSE,hi,3.319516,192,Veer-Zaara,7.5,67,2004,7,29.38532
FALSE,en,18.932203,131,National Treasure,6.4,1974,2004,100,347.451894
FALSE,es,7.66414,106,Bad Education,7.1,223,2004,5,40.266982
FALSE,en,11.213712,87,The SpongeBob SquarePants Movie,6.7,593,2004,30,140.161792
FALSE,en,13.498641,175,Alexander,5.6,957,2004,155,167.298192
FALSE,en,10.860952,104,Closer,6.7,845,2004,27,115.505027
FALSE,en,11.869347,125,Ocean's Twelve,6.4,2169,2004,110,362.74428
FALSE,en,18.860681,123,Blade: Trinity,5.7,1276,2004,65,128.905366
FALSE,en,1.054438,97,Stateside,5.6,12,2004,16,0.174318
FALSE,zh,7.157169,129,2046,6.9,208,2004,12,19.271312
FALSE,cn,3.136813,87,The Accidental Spy,5.9,120,2001,25.697387,3.849941
FALSE,en,4.558793,183,Dil Chahta Hai,7.1,71,2001,2.079,4.099
FALSE,ko,6.314697,121,Sympathy for Mr. Vengeance,7.3,302,2002,4,1.954937
FALSE,en,4.980191,110,A Sound of Thunder,4.8,111,2005,80,5.98964
FALSE,en,12.817945,108,Lemony Snicket's A Series of Unfortunate Events,6.7,1521,2004,140,209.073645
FALSE,en,1.14196,103,In My Country,7.1,7,2004,12,0.163536
FALSE,ja,4.281103,129,The Twilight Samurai,7.5,95,2002,5,7.338987
FALSE,en,7.474007,97,Foolproof,6.3,49,2003,8.256269,0.460978
FALSE,ko,10.616859,120,Oldboy,8,2000,2003,3,14.980005
FALSE,en,12.092096,103,The Jacket,6.8,459,2005,29,21.126225
FALSE,es,14.69768,125,The Sea Inside,7.2,224,2004,12.806,38.535221
FALSE,en,11.202764,130,Spanglish,5.8,375,2004,80,55.041367
FALSE,en,12.047671,128,The Interpreter,6.2,400,2005,80,162.944923
FALSE,en,10.652818,79,Open Water,5.3,320,2004,0.13,54.667954
FALSE,en,9.642214,105,Layer Cake,7,565,2004,6.5,11.850214
FALSE,en,15.434731,113,Flight of the Phoenix,5.7,282,2004,45,21.00918
FALSE,en,12.428269,90,Mean Creek,6.9,110,2004,0.5,0.603943
FALSE,en,16.15818,110,The Ring Two,5.5,646,2005,50,161.451538
FALSE,en,1.551648,125,The Visual Bible: The Gospel of John,8.2,12,2003,10,4.06909
FALSE,ru,1.400186,110,Bummer,6,18,2003,0.7,1.6
FALSE,en,5.126696,138,She Hate Me,5.1,29,2004,8,0.365134
